id,x,y,z,timestamp,tagType,floor,inZones,x_raw,y_raw,x_snap,y_snap
5410,72.354,17.834,11.830234985938500,1751870613982,BLE,5,"[""966""]",69.74902309855450,20.50451780835230,72.3498,16.5606
5410,72.053,15.632,12.081761060710000,1751870608627,BLE,5,"[""966""]",81.59702566137840,7.000002542052130,72.0564,16.5615
5410,70.557,19.34,-2.34964109130292,1751870603347,BLE,5,"[""966""]",71.74808608106030,5.780570320864230,70.5574,19.3395
5410,69.024,21.062,10.155441915248000,1751870598084,BLE,5,"[""966""]",79.67266306113650,13.466104295375800,69.0238,21.0625
5410,66.114,22.464,5.647146596754340,1751870592196,BLE,5,"[""966""]",62.733638485725600,24.57872936665560,66.1141,22.4641
5410,64.972,23.702,5.4524661689404300,1751870587156,BLE,5,"[""966""]",76.907567569847,19.40971175994850,64.9653,25.3017
5410,61.197,25.159,5.260428206491000,1751870581965,BLE,5,"[""966""]",66.7466432722932,24.292636732758500,61.1962,25.2865
5410,59.172,23.221,4.13576424685942,1751870576472,BLE,5,"[""966"",""1600""]",68.98316794069260,22.987950939086400,59.1723,23.2212
5410,56.308,19.557,4.770998865833010,1751870570673,BLE,5,"[""966"",""1600""]",59.22603858270820,27.23189061179560,56.3082,19.5566
5410,52.051,18.374,5.000001075371600,1751870564866,BLE,5,"[""966"",""1600""]",60.953109219031500,16.671017246694800,52.0453,16.6264
5410,48.204,18.673,4.999996294586010,1751870559683,BLE,5,"[""966""]",55.90012408948410,16.77314984530860,48.2041,18.6734
5410,46.549,18.428,5.129663129287450,1751870554379,BLE,5,"[""966""]",49.94840853024780,14.556413182422000,46.543,16.6443
5410,45.228,19.1,4.827563541584850,1751870548489,BLE,5,"[""966""]",42.42898377990010,23.710062767626000,45.2284,19.1001
5410,47.196,20.632,5.439178709666440,1751870542758,BLE,5,"[""966""]",48.46096111961840,20.353269963530800,47.1955,20.6323
5410,43.015,20.734,5.262829264673630,1751870537122,BLE,5,"[""966""]",43.54132722556630,18.212245779344200,43.015,20.7336
5410,41.693,19.669,5.301507666852510,1751870531094,BLE,5,"[""966""]",42.231185265986400,26.519727114998700,41.6927,19.669
5410,41.403,17.182,5.54699481946858,1751870525868,BLE,5,"[""966""]",37.70421342772250,12.193483356800400,41.4017,16.661
5410,37.889,19.674,4.98495282644609,1751870520266,BLE,5,"[""966""]",41.248056688282600,17.822952245740200,37.8889,19.6741
5410,35.084,20.146,5.026567464301730,1751870515068,BLE,5,"[""966""]",38.332530672262900,18.109601514644000,35.0839,20.1456
5410,32.966,16.976,5.52479027120867,1751870509196,BLE,5,"[""966""]",41.09047785514010,24.20863981062630,32.965,16.6883
5410,36.386,16.703,3.2977757032344000,1751870503472,BLE,5,"[""966""]",34.68807138882600,11.805873778353300,36.3859,16.6772
5410,38.028,20.337,6.420434812965760,1751870498309,BLE,5,"[""966""]",38.839436788243100,16.08668313060860,38.0277,20.3371
5410,39.133,22.539,5.0573019214666600,1751870492215,BLE,5,"[""966""]",39.27260433810420,21.109403462322300,39.1326,22.5391
5410,38.219,23.254,5.3966822028416600,1751870483367,BLE,5,"[""966""]",39.95457590524200,23.46843854942960,38.2116,25.1934
5410,35.527,21.708,5.8627030983403800,1751870477928,BLE,5,"[""966""]",30.991606676017300,16.836149886908400,35.5267,21.7084
5410,36.897,22.175,4.877634157600950,1751870472876,BLE,5,"[""966""]",37.34035145195830,24.108434630204500,36.8968,22.1745
5410,37.539,22.401,4.798863879304860,1751870465558,BLE,5,"[""966""]",39.04839924583040,21.238612922956500,37.5391,22.4009
5410,36.333,22.032,5.881991906402080,1751870460485,BLE,5,"[""966""]",33.773349596680100,21.49177639685800,36.333,22.0324
5410,39.814,20.7,5.664736589901790,1751870454405,BLE,5,"[""966""]",32.67825247977900,19.166383114514900,39.8138,20.6999
5410,43.909,20.533,5.212508951187400,1751870448683,BLE,5,"[""966""]",40.7112368519019,18.986780338335500,43.9087,20.5334
5410,48.313,20.465,5.2113551141857100,1751870443148,BLE,5,"[""966""]",46.04819861857610,16.20301901590330,48.3128,20.4649
5410,51.659,23.183,5.363128267982060,1751870436861,BLE,5,"[""966"",""1600""]",42.65694083842960,20.060017780457800,51.6594,23.1829
5410,55.305,22.407,5.000003066620850,1751870431581,BLE,5,"[""966"",""1600""]",48.43859188689520,23.723640260388100,55.305,22.4066
5410,58.505,23.012,4.999998862993010,1751870426068,BLE,5,"[""966"",""1600""]",50.627580175646100,24.073990144157600,58.5047,23.0124
5410,60.053,24.818,4.810870547849330,1751870419329,BLE,5,"[""966"",""1600""]",61.95134802408420,20.13902857069920,60.0509,25.2818
5410,60.089,24.882,4.674888190044020,1751870413174,BLE,5,"[""966"",""1600""]",57.18312186716730,31.688520611351300,60.0875,25.282
5410,63.655,23.291,4.792760848286820,1751870407578,BLE,5,"[""966""]",64.3128999004729,25.849456803988100,63.6551,23.291
5410,65.392,24.427,5.098835308664830,1751870401169,BLE,5,"[""966""]",64.31269691025020,19.797544134625100,65.388,25.3035
5410,67.972,27.266,4.4957019129616000,1751870395031,BLE,5,"[""159""]",60.764297163579400,28.597980732408700,67.9796,25.3139
5410,71.539,27.3,5.230768499092400,1751870389783,BLE,5,"[""159""]",62.28824461146460,33.530264044707600,71.5466,25.3284
5410,72.67,23.542,6.497361730397420,1751870383541,BLE,5,"[""966""]",67.55900887640240,27.392813349527900,72.6626,25.3329
5410,72.951,19.977,7.885953197117110,1751870378411,BLE,5,"[""966""]",75.39626104650410,21.791021318842200,72.9515,19.9771
5410,72.737,16.24,14.629039492252400,1751870371718,BLE,5,"[""966""]",68.06937303571820,19.920043344874000,72.738,16.5593
5410,73.118,15.735,14.949870609569600,1751870362419,BLE,5,"[""966""]",76.20430125267410,19.849968993146600,73.121,16.5581
5410,70.805,16.812,8.2361041128319,1751870355729,BLE,5,"[""966""]",69.85075741325360,10.636215043354900,70.8037,16.5656
5410,68.905,19.755,5.000003109821160,1751870349794,BLE,5,"[""966""]",75.46503162015640,14.93370039548310,68.905,19.7555
5410,66.634,22.847,5.602893644326410,1751870344244,BLE,5,"[""966""]",78.78511612637690,15.638364841493900,66.6341,22.8474
5410,65.296,25.636,5.977782312803390,1751870339180,BLE,5,"[""966""]",67.95611353266940,24.92085904848090,65.2975,25.3031
5410,61.397,26.65,4.942402028774260,1751870333177,BLE,5,"[""63""]",62.68682278166990,28.36954466014490,61.4022,25.2873
5410,59.074,25.207,6.637175236789140,1751870327841,BLE,5,"[""966"",""1600""]",66.29187674590570,21.33576032370520,59.0741,25.2779
5410,55.782,25.198,4.486714454376890,1751870322635,BLE,5,"[""966"",""1600""]",57.460149999544700,27.110402097171100,55.7816,25.2646
5410,56.096,22.385,4.830716676126230,1751870317567,BLE,5,"[""966"",""1600""]",54.81930664623420,23.443445600982700,56.0957,22.3848
5410,53.202,21.017,5.000003433150550,1751870311978,BLE,5,"[""966"",""1600""]",56.42302175344260,23.6006453597551,53.202,21.0169
5410,48.631,19.119,4.857668476871240,1751870306204,BLE,5,"[""966""]",57.51735110427180,22.96024692934310,48.631,19.1193
5410,47.642,18.457,5.000015893699160,1751870300525,BLE,5,"[""966""]",51.940111620702500,16.43245052100940,47.6364,16.6407
5410,46.007,20.9,5.00000560546733,1751870294226,BLE,5,"[""966""]",44.565568377645300,17.14842677639120,46.007,20.8997
5410,47.598,23.818,5.6558914945499500,1751870287978,BLE,5,"[""966""]",51.42209550766820,21.688518913841400,47.5919,25.2314
5410,44.267,24.692,5.493243227920030,1751870282311,BLE,5,"[""966""]",46.79271234416630,25.607813140323900,44.2646,25.2179
5410,40.015,22.777,5.33252937672703,1751870276722,BLE,5,"[""966""]",43.17222897491970,25.14393005613880,40.0145,22.7775
5410,37.017,21.535,5.000003921706460,1751870271206,BLE,5,"[""966""]",39.99992484492890,18.346579882744700,37.0165,21.5352
5410,35.513,21.081,5.390869339029650,1751870265794,BLE,5,"[""966""]",36.35787610991450,23.89976596419670,35.5134,21.0813
5410,34.047,19.796,5.222193593470730,1751870260736,BLE,5,"[""966""]",42.39989229825220,25.028922228605100,34.0475,19.7959
5410,37.059,17.792,6.349113762910070,1751870254507,BLE,5,"[""966""]",37.52707144381230,19.931326594745300,37.0549,16.6751
5410,38.935,18.22,3.890004937613570,1751870248183,BLE,5,"[""966""]",38.51902934663240,13.313308478056500,38.9303,16.669
5410,38.061,21.689,5.000014228643280,1751870242249,BLE,5,"[""966""]",40.79917172675140,21.627552296505100,38.0614,21.6889
5410,35.501,22.332,4.9999973495276900,1751870235916,BLE,5,"[""966""]",38.228628786502200,18.51089587258460,35.5012,22.3323
5410,36.781,24.532,5.222155961841360,1751870229975,BLE,5,"[""966""]",32.44368127429860,23.57935119653620,36.7787,25.1876
5410,36.171,21.369,5.858429826394630,1751870224379,BLE,5,"[""966""]",35.590247570138800,25.219997728310200,36.1705,21.3695
5410,39.879,20.538,6.611212628984800,1751870218301,BLE,5,"[""966""]",35.15954412657260,20.70489104824940,39.8789,20.5377
5410,41.942,19.908,5.361721641090960,1751870212317,BLE,5,"[""966""]",40.18806482861820,23.01474242509620,41.9417,19.9084
5410,43.947,20.013,5.1361764735975400,1751870206254,BLE,5,"[""966""]",42.81530238308050,20.91672904909040,43.9469,20.0132
5410,46.568,20.178,4.999994959032070,1751870196533,BLE,5,"[""966""]",47.45149426829440,23.73677336118190,46.5677,20.1776
5410,50.103,21.555,5.21312352228431,1751870190548,BLE,5,"[""966"",""1600""]",49.088337883730100,15.275803254544300,50.1032,21.5551
5410,54.003,24.218,5.000007161160410,1751870184921,BLE,5,"[""966"",""1600""]",48.16870801595850,25.3351747249558,53.9991,25.2573
5410,55.439,24.474,5.0000053795698900,1751870179840,BLE,5,"[""966"",""1600""]",55.61396822243960,20.708487187183300,55.4363,25.2632
5410,57.025,26.351,4.909346555776100,1751870173945,BLE,5,"[""63""]",50.68500601674130,25.127600858163200,57.0292,25.2696
5410,60.996,25.15,4.542110626402310,1751870167777,BLE,5,"[""966""]",58.54223950091620,31.829239148894500,60.995,25.2857
5410,64.366,24.765,-1.613184269624840,1751870162198,BLE,5,"[""966""]",63.45599444877140,26.056915243156700,64.3639,25.2993
5410,65.385,26.628,4.837659461701590,1751870155967,BLE,5,"[""63""]",58.99774363078370,23.78936280885240,65.3903,25.3035
5410,68.726,25.978,6.100981657996250,1751870149877,BLE,5,"[""966""]",68.79699802501160,28.175830237877300,68.7288,25.317
5410,71.47,24.915,3.5624071560613500,1751870143829,BLE,5,"[""966""]",60.1390899412197,29.481333303993400,71.4679,25.3281
5410,75.433,23.016,5.669943519012970,1751870138267,BLE,5,"[""64""]",84.39763106818570,30.273161474148100,75.4325,23.0159
5410,72.362,21.831,5.591268378356400,1751870132966,BLE,5,"[""966""]",73.1189606986016,24.721815133425400,72.3619,21.8308
5410,73.29,18.62,5.000014495561800,1751870127186,BLE,5,"[""966""]",77.39136628735180,37.9297825361917,73.2901,18.6197
5410,73.411,16.204,12.38986986419190,1751870121025,BLE,5,"[""966""]",73.62696350308130,39.55661379885830,73.4125,16.5571
5410,72.783,14.205,11.85125580756840,1751870115127,BLE,5,"[""66""]",76.34662756464190,21.930581390607900,72.7825,14.2045
5410,73.635,14.42,8.439180120945290,1751870109545,BLE,5,"[""66""]",67.49665135231280,11.50834701383440,73.6345,14.4204
5410,71.889,17.582,9.642824242215050,1751870101815,BLE,5,"[""966""]",85.17183891050950,16.05416834358260,71.8857,16.5621
5410,70.695,20.085,5.107489018295160,1751870095264,BLE,5,"[""966""]",71.11748674983940,14.609108765254800,70.6946,20.0854
5410,66.737,21.975,4.315544237929050,1751870089059,BLE,5,"[""966""]",71.04902009670960,19.462409820738300,66.7373,21.9755
5410,62.072,23.69,4.448561010457340,1751870082952,BLE,5,"[""966""]",69.05614036179940,17.619461512883300,62.0654,25.29
5410,60.211,22.127,4.5282845282569000,1751870077948,BLE,5,"[""966"",""1600""]",67.7389482207731,23.965163690209800,60.2107,22.1268
5410,56.708,20.283,5.336759350724140,1751870072417,BLE,5,"[""966"",""1600""]",65.28548467767100,18.653008433636700,56.7082,20.2825
5410,53.712,18.14,4.855466271196340,1751870066433,BLE,5,"[""966"",""1600""]",57.505545799385400,26.204938261370100,53.7071,16.621
